Filial,Placa_Veiculo,Descricao_POI,Data_Entrada,Data_Saida,Data_Atualizacao,Status,Duracao,Customer_Child_Id,Vehicle_Id,Fence_Id
TLA - TRANSP. CELULOSE,SEP8C51,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 19:48:37,05/08/2025 22:08:02,05/08/2025 23:08:10,Saiu da cerca,2h 19m,40224,577468,123488
RIBAS,RWC1I59,DESAMARRACAO-FABRICA,05/08/2025 21:42:58,05/08/2025 21:50:00,05/08/2025 23:08:04,Saiu da cerca,7m,24463,603309,153156
TLA - TRANSP. CELULOSE,RWC1I59,DESAMARRACAO-FABRICA,05/08/2025 21:42:58,05/08/2025 21:50:00,05/08/2025 23:08:04,Saiu da cerca,7m,24463,603309,153156
RIBAS,FIL1E71,TROCA DE TURNO-SANTA RITA DO RIO PARDO,05/08/2025 12:46:19,05/08/2025 12:47:19,05/08/2025 23:07:44,Saiu da cerca,1m,24469,607041,163560
TLA - TRANSP. CELULOSE,FIL1E71,TROCA DE TURNO-SANTA RITA DO RIO PARDO,05/08/2025 12:46:19,05/08/2025 12:47:19,05/08/2025 23:07:44,Saiu da cerca,1m,24469,607041,163560
RIBAS,SYD5G01,Enlonamento RRP,05/08/2025 21:59:51,05/08/2025 22:07:25,05/08/2025 23:07:29,Saiu da cerca,7m,39450,593678,184474
TLA - TRANSP. CELULOSE,SYD5G01,Enlonamento RRP,05/08/2025 21:59:51,05/08/2025 22:07:25,05/08/2025 23:07:29,Saiu da cerca,7m,39450,593678,184474
RIBAS,RKO8C61,TRAJETO FABRICA X PA,05/08/2025 20:17:57,05/08/2025 20:35:34,05/08/2025 23:07:13,Saiu da cerca,17m,40455,604742,69017
TLA - TRANSP. CELULOSE,RKO8C61,TRAJETO FABRICA X PA,05/08/2025 20:17:57,05/08/2025 20:35:34,05/08/2025 23:07:13,Saiu da cerca,17m,40455,604742,69017
RIBAS,SLZ2D81,TUNEL HEXA,05/08/2025 21:41:32,05/08/2025 22:05:57,05/08/2025 23:07:03,Saiu da cerca,24m,22304,586890,182106
RIBAS,SEP7G30,Balanca de Saida - MS,05/08/2025 22:00:32,05/08/2025 22:06:55,05/08/2025 23:07:03,Saiu da cerca,6m,40226,576026,153974
RIBAS,SYL5J47,Agua Clara,05/08/2025 22:03:16,05/08/2025 22:06:54,05/08/2025 23:07:03,Saiu da cerca,3m,39450,595224,171261
RIBAS,SYL5J47,PA AGUA CLARA,05/08/2025 22:03:16,05/08/2025 22:06:54,05/08/2025 23:07:03,Saiu da cerca,3m,39450,595224,185766
TLA - TRANSP. CELULOSE,SLZ2D81,TUNEL HEXA,05/08/2025 21:41:32,05/08/2025 22:05:57,05/08/2025 23:07:03,Saiu da cerca,24m,22304,586890,182106
TLA - TRANSP. CELULOSE,SEP7G30,Balanca de Saida - MS,05/08/2025 22:00:32,05/08/2025 22:06:55,05/08/2025 23:07:03,Saiu da cerca,6m,40226,576026,153974
TLA - TRANSP. CELULOSE,SYL5J47,Agua Clara,05/08/2025 22:03:16,05/08/2025 22:06:54,05/08/2025 23:07:03,Saiu da cerca,3m,39450,595224,171261
TLA - TRANSP. CELULOSE,SYL5J47,PA AGUA CLARA,05/08/2025 22:03:16,05/08/2025 22:06:54,05/08/2025 23:07:03,Saiu da cerca,3m,39450,595224,185766
RIBAS,SLZ2D06,TUNEL HEXA,05/08/2025 21:55:04,05/08/2025 21:57:04,05/08/2025 23:06:28,Saiu da cerca,2m,22304,586747,182106
TLA - TRANSP. CELULOSE,SLZ2D06,TUNEL HEXA,05/08/2025 21:55:04,05/08/2025 21:57:04,05/08/2025 23:06:28,Saiu da cerca,2m,22304,586747,182106
RIBAS,SYD5G61,Descarga Inocencia,05/08/2025 13:46:36,05/08/2025 22:05:33,05/08/2025 23:06:23,Saiu da cerca,8h 18m,39450,595762,171260
TLA - TRANSP. CELULOSE,SYD5G61,Descarga Inocencia,05/08/2025 13:46:36,05/08/2025 22:05:33,05/08/2025 23:06:23,Saiu da cerca,8h 18m,39450,595762,171260
RIBAS,SYD5G35,Abastecimento Frotas RRP,05/08/2025 21:42:06,05/08/2025 22:06:13,05/08/2025 23:06:18,Saiu da cerca,24m,39450,595763,170896
RIBAS,SYD5G35,Pro LOG,05/08/2025 21:55:48,05/08/2025 22:06:13,05/08/2025 23:06:18,Saiu da cerca,10m,39450,595763,185128
TLA - TRANSP. CELULOSE,SYD5G35,Abastecimento Frotas RRP,05/08/2025 21:42:06,05/08/2025 22:06:13,05/08/2025 23:06:18,Saiu da cerca,24m,39450,595763,170896
TLA - TRANSP. CELULOSE,SYD5G35,Pro LOG,05/08/2025 21:55:48,05/08/2025 22:06:13,05/08/2025 23:06:18,Saiu da cerca,10m,39450,595763,185128
RIBAS,SMD4F53,ACESSO FABRICA,05/08/2025 21:34:02,05/08/2025 22:00:14,05/08/2025 23:06:02,Saiu da cerca,26m,37775,603930,123486
RIBAS,SMD4F53,PARADA PROIBIDA-ACOSTAMENTO ACESSO FABRI,05/08/2025 21:36:03,05/08/2025 22:00:14,05/08/2025 23:06:02,Saiu da cerca,24m,37775,603930,152234
RIBAS,SYD5G02,Abastecimento Frotas RRP,05/08/2025 22:05:00,05/08/2025 22:05:56,05/08/2025 23:06:02,Saiu da cerca,0m,39450,595190,170896
RIBAS,SYD5G02,Pro LOG,05/08/2025 22:05:00,05/08/2025 22:05:56,05/08/2025 23:06:02,Saiu da cerca,0m,39450,595190,185128
TLA - TRANSP. CELULOSE,SMD4F53,ACESSO FABRICA,05/08/2025 21:34:02,05/08/2025 22:00:14,05/08/2025 23:06:02,Saiu da cerca,26m,37775,603930,123486
TLA - TRANSP. CELULOSE,SMD4F53,PARADA PROIBIDA-ACOSTAMENTO ACESSO FABRI,05/08/2025 21:36:03,05/08/2025 22:00:14,05/08/2025 23:06:02,Saiu da cerca,24m,37775,603930,152234
TLA - TRANSP. CELULOSE,SYD5G02,Abastecimento Frotas RRP,05/08/2025 22:05:00,05/08/2025 22:05:56,05/08/2025 23:06:02,Saiu da cerca,0m,39450,595190,170896
TLA - TRANSP. CELULOSE,SYD5G02,Pro LOG,05/08/2025 22:05:00,05/08/2025 22:05:56,05/08/2025 23:06:02,Saiu da cerca,0m,39450,595190,185128
RIBAS,SMD5I44,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 21:13:08,05/08/2025 22:05:45,05/08/2025 23:05:52,Saiu da cerca,52m,37775,604089,123488
TLA - TRANSP. CELULOSE,SMD5I44,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 21:13:08,05/08/2025 22:05:45,05/08/2025 23:05:52,Saiu da cerca,52m,37775,604089,123488
RIBAS,SYD5F94,Carregamento Fabrica,05/08/2025 20:34:51,05/08/2025 22:05:41,05/08/2025 23:05:47,Saiu da cerca,1h 30m,16622,586850,185186
TLA - TRANSP. CELULOSE,SYD5F94,Carregamento Fabrica,05/08/2025 20:34:51,05/08/2025 22:05:41,05/08/2025 23:05:47,Saiu da cerca,1h 30m,16622,586850,185186
RIBAS,JBD4H09,Descarga TAP,05/08/2025 21:45:30,05/08/2025 22:00:32,05/08/2025 23:05:42,Saiu da cerca,15m,40456,608803,186956
RIBAS,JBD4H09,FILA DESCARGA APT,05/08/2025 22:00:32,05/08/2025 22:03:03,05/08/2025 23:05:42,Saiu da cerca,2m,40456,608803,115514
TLA - TRANSP. CELULOSE,JBD4H09,Descarga TAP,05/08/2025 21:45:30,05/08/2025 22:00:32,05/08/2025 23:05:42,Saiu da cerca,15m,40456,608803,186956
TLA - TRANSP. CELULOSE,JBD4H09,FILA DESCARGA APT,05/08/2025 22:00:32,05/08/2025 22:03:03,05/08/2025 23:05:42,Saiu da cerca,2m,40456,608803,115514
RIBAS,SEG4H17,PATIO SYLVAMO,05/08/2025 19:35:41,05/08/2025 22:05:26,05/08/2025 23:05:37,Saiu da cerca,2h 29m,40224,592955,171638
RIBAS,SEG4H17,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 19:35:41,05/08/2025 22:05:26,05/08/2025 23:05:37,Saiu da cerca,2h 29m,40224,592955,123488
TLA - TRANSP. CELULOSE,SEG4H17,PATIO SYLVAMO,05/08/2025 19:35:41,05/08/2025 22:05:26,05/08/2025 23:05:37,Saiu da cerca,2h 29m,40224,592955,171638
TLA - TRANSP. CELULOSE,SEG4H17,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 19:35:41,05/08/2025 22:05:26,05/08/2025 23:05:37,Saiu da cerca,2h 29m,40224,592955,123488
RIBAS,RTB1D49,TRAJETO PA X APARECIDA 1,05/08/2025 21:27:39,05/08/2025 22:04:47,05/08/2025 23:05:32,Saiu da cerca,37m,40453,581203,69019
TLA - TRANSP. CELULOSE,RTB1D49,TRAJETO PA X APARECIDA 1,05/08/2025 21:27:39,05/08/2025 22:04:47,05/08/2025 23:05:32,Saiu da cerca,37m,40453,581203,69019
RIBAS,SYE7D11,Carregamento RRp,05/08/2025 22:04:10,05/08/2025 22:05:20,05/08/2025 23:05:27,Saiu da cerca,1m,39450,600025,169314
TLA - TRANSP. CELULOSE,SYE7D11,Carregamento RRp,05/08/2025 22:04:10,05/08/2025 22:05:20,05/08/2025 23:05:27,Saiu da cerca,1m,39450,600025,169314
RIBAS,SYD5G54,Buffer frotas ,05/08/2025 21:48:21,05/08/2025 21:59:37,05/08/2025 23:05:17,Saiu da cerca,11m,39450,585061,170884
TLA - TRANSP. CELULOSE,SYD5G54,Buffer frotas ,05/08/2025 21:48:21,05/08/2025 21:59:37,05/08/2025 23:05:17,Saiu da cerca,11m,39450,585061,170884
RIBAS,CUA2F70,TROCA D TURNO BRASILA,05/08/2025 21:59:46,05/08/2025 22:04:49,05/08/2025 23:04:56,Saiu da cerca,5m,24467,533626,124556
TLA - TRANSP. CELULOSE,CUA2F70,TROCA D TURNO BRASILA,05/08/2025 21:59:46,05/08/2025 22:04:49,05/08/2025 23:04:56,Saiu da cerca,5m,24467,533626,124556
RIBAS,SYD5G02,Abastecimento Frotas RRP,05/08/2025 21:53:39,05/08/2025 22:04:41,05/08/2025 23:04:46,Saiu da cerca,11m,39450,595190,170896
TLA - TRANSP. CELULOSE,SYD5G02,Abastecimento Frotas RRP,05/08/2025 21:53:39,05/08/2025 22:04:41,05/08/2025 23:04:46,Saiu da cerca,11m,39450,595190,170896
RIBAS,TAK8H70,PONTO DE MONITORAMENTO-POSTO COMBUS FABR,05/08/2025 21:58:31,05/08/2025 22:04:34,05/08/2025 23:04:41,Saiu da cerca,6m,40226,600581,165593
TLA - TRANSP. CELULOSE,TAK8H70,PONTO DE MONITORAMENTO-POSTO COMBUS FABR,05/08/2025 21:58:31,05/08/2025 22:04:34,05/08/2025 23:04:41,Saiu da cerca,6m,40226,600581,165593
RIBAS,SEP8C72,DESAMARRACAO-FABRICA,05/08/2025 21:56:22,05/08/2025 22:04:28,05/08/2025 23:04:36,Saiu da cerca,8m,40224,578023,153156
TLA - TRANSP. CELULOSE,SEP8C72,DESAMARRACAO-FABRICA,05/08/2025 21:56:22,05/08/2025 22:04:28,05/08/2025 23:04:36,Saiu da cerca,8m,40224,578023,153156
RIBAS,SEP7G32,SALA DE ESTIMULACAO-BRASILANDIA RIO VERD,05/08/2025 22:01:33,05/08/2025 22:03:33,05/08/2025 23:04:31,Saiu da cerca,2m,40226,576042,155442
TLA - TRANSP. CELULOSE,SEP7G32,SALA DE ESTIMULACAO-BRASILANDIA RIO VERD,05/08/2025 22:01:33,05/08/2025 22:03:33,05/08/2025 23:04:31,Saiu da cerca,2m,40226,576042,155442
RIBAS,SEP8C52,DESAMARRACAO-FABRICA,05/08/2025 21:53:09,05/08/2025 22:04:20,05/08/2025 23:04:26,Saiu da cerca,11m,40224,577717,153156
TLA - TRANSP. CELULOSE,SEP8C52,DESAMARRACAO-FABRICA,05/08/2025 21:53:09,05/08/2025 22:04:20,05/08/2025 23:04:26,Saiu da cerca,11m,40224,577717,153156
RIBAS,SLZ2I97,TORRE 59,05/08/2025 21:56:46,05/08/2025 21:59:55,05/08/2025 23:04:11,Saiu da cerca,3m,22304,586816,182105
TLA - TRANSP. CELULOSE,SLZ2I97,TORRE 59,05/08/2025 21:56:46,05/08/2025 21:59:55,05/08/2025 23:04:11,Saiu da cerca,3m,22304,586816,182105
RIBAS,RJS8F32,TRAJETO PA X APARECIDA 2,05/08/2025 21:15:08,05/08/2025 22:03:55,05/08/2025 23:04:01,Saiu da cerca,48m,42098,618965,69021
TLA - TRANSP. CELULOSE,RJS8F32,TRAJETO PA X APARECIDA 2,05/08/2025 21:15:08,05/08/2025 22:03:55,05/08/2025 23:04:01,Saiu da cerca,48m,42098,618965,69021
RIBAS,SYE4C10,Carregamento RRp,05/08/2025 22:01:48,05/08/2025 22:03:49,05/08/2025 23:03:55,Saiu da cerca,2m,39450,595765,169314
TLA - TRANSP. CELULOSE,SYE4C10,Carregamento RRp,05/08/2025 22:01:48,05/08/2025 22:03:49,05/08/2025 23:03:55,Saiu da cerca,2m,39450,595765,169314
RIBAS,EJI5E47,Balanca de Saida - MS,05/08/2025 21:58:28,05/08/2025 22:03:43,05/08/2025 23:03:51,Saiu da cerca,5m,42528,613217,153974
TLA - TRANSP. CELULOSE,EJI5E47,Balanca de Saida - MS,05/08/2025 21:58:28,05/08/2025 22:03:43,05/08/2025 23:03:51,Saiu da cerca,5m,42528,613217,153974
RIBAS,SEP8C67,PATIO SYLVAMO,05/08/2025 20:00:01,05/08/2025 22:03:42,05/08/2025 23:03:50,Saiu da cerca,2h 3m,40224,578008,171638
RIBAS,SEP8C67,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 20:00:01,05/08/2025 22:03:42,05/08/2025 23:03:50,Saiu da cerca,2h 3m,40224,578008,123488
RIBAS,SEP8C64,PATIO SYLVAMO,05/08/2025 20:24:11,05/08/2025 22:03:39,05/08/2025 23:03:50,Saiu da cerca,1h 39m,40224,577526,171638
RIBAS,SEP8C64,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 20:24:11,05/08/2025 22:03:39,05/08/2025 23:03:50,Saiu da cerca,1h 39m,40224,577526,123488
TLA - TRANSP. CELULOSE,SEP8C67,PATIO SYLVAMO,05/08/2025 20:00:01,05/08/2025 22:03:42,05/08/2025 23:03:50,Saiu da cerca,2h 3m,40224,578008,171638
TLA - TRANSP. CELULOSE,SEP8C67,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 20:00:01,05/08/2025 22:03:42,05/08/2025 23:03:50,Saiu da cerca,2h 3m,40224,578008,123488
TLA - TRANSP. CELULOSE,SEP8C64,PATIO SYLVAMO,05/08/2025 20:24:11,05/08/2025 22:03:39,05/08/2025 23:03:50,Saiu da cerca,1h 39m,40224,577526,171638
TLA - TRANSP. CELULOSE,SEP8C64,TROCA DE TURNO-PATIO EXTERNO,05/08/2025 20:24:11,05/08/2025 22:03:39,05/08/2025 23:03:50,Saiu da cerca,1h 39m,40224,577526,123488
RIBAS,SES4F83,TROCA D TURNO BRASILA,05/08/2025 21:55:32,05/08/2025 22:03:37,05/08/2025 23:03:45,Saiu da cerca,8m,40226,577878,124556
TLA - TRANSP. CELULOSE,SES4F83,TROCA D TURNO BRASILA,05/08/2025 21:55:32,05/08/2025 22:03:37,05/08/2025 23:03:45,Saiu da cerca,8m,40226,577878,124556
RIBAS,FOW8J57,Carregamento RRp,05/08/2025 21:50:00,05/08/2025 22:02:48,05/08/2025 23:03:26,Saiu da cerca,12m,44459,611593,169314
TLA - TRANSP. CELULOSE,FOW8J57,Carregamento RRp,05/08/2025 21:50:00,05/08/2025 22:02:48,05/08/2025 23:03:26,Saiu da cerca,12m,44459,611593,169314
RIBAS,SYD5G61,Terminal Inocencia,05/08/2025 13:54:17,05/08/2025 22:03:03,05/08/2025 23:03:15,Saiu da cerca,8h 8m,39450,595762,185549
RIBAS,SYD5G61,Patio Vazio INO,05/08/2025 21:55:28,05/08/2025 22:03:03,05/08/2025 23:03:15,Saiu da cerca,7m,39450,595762,185554
TLA - TRANSP. CELULOSE,SYD5G61,Terminal Inocencia,05/08/2025 13:54:17,05/08/2025 22:03:03,05/08/2025 23:03:15,Saiu da cerca,8h 8m,39450,595762,185549
TLA - TRANSP. CELULOSE,SYD5G61,Patio Vazio INO,05/08/2025 21:55:28,05/08/2025 22:03:03,05/08/2025 23:03:15,Saiu da cerca,7m,39450,595762,185554
RIBAS,SFV9H01,PROJ-MONTE ALTO,05/08/2025 13:09:56,05/08/2025 21:48:43,05/08/2025 23:03:05,Saiu da cerca,8h 38m,40227,601996,184402
RIBAS,FSX3C09,FABRICA TR¿S LAGOAS,05/08/2025 22:54:23,05/08/2025 22:56:50,05/08/2025 23:03:05,Saiu da cerca,2m,41604,610775,178225
RIBAS,FSX3C09,MONITORAMENTO-TEMPO DE PATIO,05/08/2025 22:54:23,05/08/2025 22:56:50,05/08/2025 23:03:05,Saiu da cerca,2m,41604,610775,151131
TLA - TRANSP. CELULOSE,SFV9H01,PROJ-MONTE ALTO,05/08/2025 13:09:56,05/08/2025 21:48:43,05/08/2025 23:03:05,Saiu da cerca,8h 38m,40227,601996,184402
TLA - TRANSP. CELULOSE,FSX3C09,FABRICA TR¿S LAGOAS,05/08/2025 22:54:23,05/08/2025 22:56:50,05/08/2025 23:03:05,Saiu da cerca,2m,41604,610775,178225
TLA - TRANSP. CELULOSE,FSX3C09,MONITORAMENTO-TEMPO DE PATIO,05/08/2025 22:54:23,05/08/2025 22:56:50,05/08/2025 23:03:05,Saiu da cerca,2m,41604,610775,151131
RIBAS,QXN9C24,MONITORAMENTO-ENTRADA BR 112,05/08/2025 21:45:48,05/08/2025 22:02:50,05/08/2025 23:03:00,Saiu da cerca,17m,25062,609033,124590
RIBAS,SYD5G16,Enlonamento RRP,05/08/2025 21:52:47,05/08/2025 22:02:52,05/08/2025 23:03:00,Saiu da cerca,10m,39450,595366,184474
TLA - TRANSP. CELULOSE,QXN9C24,MONITORAMENTO-ENTRADA BR 112,05/08/2025 21:45:48,05/08/2025 22:02:50,05/08/2025 23:03:00,Saiu da cerca,17m,25062,609033,124590
TLA - TRANSP. CELULOSE,SYD5G16,Enlonamento RRP,05/08/2025 21:52:47,05/08/2025 22:02:52,05/08/2025 23:03:00,Saiu da cerca,10m,39450,595366,184474
RIBAS,SYD5G05,PA AGUA CLARA,05/08/2025 17:32:54,05/08/2025 22:02:13,05/08/2025 23:02:24,Saiu da cerca,4h 29m,39450,584796,185766
RIBAS,EJI5E47,MONITORAMENTO-TEMPO DE PATIO,05/08/2025 21:15:09,05/08/2025 21:58:28,05/08/2025 23:02:24,Saiu da cerca,43m,42528,613217,151131
RIBAS,SMH0F11,Carregamento RRp,05/08/2025 21:57:43,05/08/2025 22:02:13,05/08/2025 23:02:24,Saiu da cerca,4m,44459,618629,169314
RIBAS,EJI5E47,FABRICA - FILA SAIDA,05/08/2025 21:56:27,05/08/2025 21:58:28,05/08/2025 23:02:24,Saiu da cerca,2m,42528,613217,176269
TLA - TRANSP. CELULOSE,SYD5G05,PA AGUA CLARA,05/08/2025 17:32:54,05/08/2025 22:02:13,05/08/2025 23:02:24,Saiu da cerca,4h 29m,39450,584796,185766
TLA - TRANSP. CELULOSE,EJI5E47,MONITORAMENTO-TEMPO DE PATIO,05/08/2025 21:15:09,05/08/2025 21:58:28,05/08/2025 23:02:24,Saiu da cerca,43m,42528,613217,151131
TLA - TRANSP. CELULOSE,SMH0F11,Carregamento RRp,05/08/2025 21:57:43,05/08/2025 22:02:13,05/08/2025 23:02:24,Saiu da cerca,4m,44459,618629,169314
TLA - TRANSP. CELULOSE,EJI5E47,FABRICA - FILA SAIDA,05/08/2025 21:56:27,05/08/2025 21:58:28,05/08/2025 23:02:24,Saiu da cerca,2m,42528,613217,176269
RIBAS,EJI5E47,FABRICA - SOPRADOR,05/08/2025 21:47:24,05/08/2025 21:56:27,05/08/2025 23:02:19,Saiu da cerca,9m,42528,613217,176270
TLA - TRANSP. CELULOSE,EJI5E47,FABRICA - SOPRADOR,05/08/2025 21:47:24,05/08/2025 21:56:27,05/08/2025 23:02:19,Saiu da cerca,9m,42528,613217,176270
RIBAS,QAO9263,TRAJETO PA X APARECIDA 1,05/08/2025 20:46:42,05/08/2025 20:47:25,05/08/2025 23:02:04,Saiu da cerca,0m,40848,591000,69019
TLA - TRANSP. CELULOSE,QAO9263,TRAJETO PA X APARECIDA 1,05/08/2025 20:46:42,05/08/2025 20:47:25,05/08/2025 23:02:04,Saiu da cerca,0m,40848,591000,69019
RIBAS,SYD5G50,Terminal Inocencia,05/08/2025 21:20:50,05/08/2025 21:50:27,05/08/2025 23:01:28,Saiu da cerca,29m,39450,595409,185549
RIBAS,SYD5G50,Patio Carregado INO,05/08/2025 21:20:50,05/08/2025 21:50:27,05/08/2025 23:01:28,Saiu da cerca,29m,39450,595409,185552
RIBAS,SYD5G50,Descarga Inocencia,05/08/2025 21:20:50,05/08/2025 21:50:27,05/08/2025 23:01:28,Saiu da cerca,29m,39450,595409,171260
TLA - TRANSP. CELULOSE,SYD5G50,Terminal Inocencia,05/08/2025 21:20:50,05/08/2025 21:50:27,05/08/2025 23:01:28,Saiu da cerca,29m,39450,595409,185549
TLA - TRANSP. CELULOSE,SYD5G50,Patio Carregado INO,05/08/2025 21:20:50,05/08/2025 21:50:27,05/08/2025 23:01:28,Saiu da cerca,29m,39450,595409,185552
TLA - TRANSP. CELULOSE,SYD5G50,Descarga Inocencia,05/08/2025 21:20:50,05/08/2025 21:50:27,05/08/2025 23:01:28,Saiu da cerca,29m,39450,595409,171260
RIBAS,SYL5J47,Agua Clara,05/08/2025 21:55:27,05/08/2025 22:01:12,05/08/2025 23:01:18,Saiu da cerca,5m,39450,595224,171261
RIBAS,SYL5J47,PA AGUA CLARA,05/08/2025 22:00:29,05/08/2025 22:01:12,05/08/2025 23:01:18,Saiu da cerca,0m,39450,595224,185766
TLA - TRANSP. CELULOSE,SYL5J47,Agua Clara,05/08/2025 21:55:27,05/08/2025 22:01:12,05/08/2025 23:01:18,Saiu da cerca,5m,39450,595224,171261
TLA - TRANSP. CELULOSE,SYL5J47,PA AGUA CLARA,05/08/2025 22:00:29,05/08/2025 22:01:12,05/08/2025 23:01:18,Saiu da cerca,0m,39450,595224,185766
RIBAS,RWD4B32,Enlonamento RRP,05/08/2025 21:59:37,05/08/2025 22:00:37,05/08/2025 23:01:13,Saiu da cerca,1m,44459,620722,184474
TLA - TRANSP. CELULOSE,RWD4B32,Enlonamento RRP,05/08/2025 21:59:37,05/08/2025 22:00:37,05/08/2025 23:01:13,Saiu da cerca,1m,44459,620722,184474
RIBAS,SLZ2D41,FABRICA - FILA SAIDA,05/08/2025 21:58:17,05/08/2025 21:59:27,05/08/2025 23:01:08,Saiu da cerca,1m,40556,586542,176269
TLA - TRANSP. CELULOSE,SLZ2D41,FABRICA - FILA SAIDA,05/08/2025 21:58:17,05/08/2025 21:59:27,05/08/2025 23:01:08,Saiu da cerca,1m,40556,586542,176269
RIBAS,TAK8H60,PONTO DE MONITORAMENTO-POSTO COMBUS FABR,05/08/2025 21:47:36,05/08/2025 22:00:42,05/08/2025 23:00:53,Saiu da cerca,13m,40226,600577,165593
TLA - TRANSP. CELULOSE,TAK8H60,PONTO DE MONITORAMENTO-POSTO COMBUS FABR,05/08/2025 21:47:36,05/08/2025 22:00:42,05/08/2025 23:00:53,Saiu da cerca,13m,40226,600577,165593
RIBAS,SYD5G21,Abastecimento Frotas RRP,05/08/2025 21:36:23,05/08/2025 22:00:39,05/08/2025 23:00:48,Saiu da cerca,24m,39450,595259,170896
RIBAS,SYD5G21,Pro LOG,05/08/2025 21:50:32,05/08/2025 22:00:39,05/08/2025 23:00:48,Saiu da cerca,10m,39450,595259,185128
RIBAS,RUM1D35,TRAJETO PA X APARECIDA 2,05/08/2025 20:52:05,05/08/2025 21:44:09,05/08/2025 23:00:48,Saiu da cerca,52m,40456,581029,69021
TLA - TRANSP. CELULOSE,SYD5G21,Abastecimento Frotas RRP,05/08/2025 21:36:23,05/08/2025 22:00:39,05/08/2025 23:00:48,Saiu da cerca,24m,39450,595259,170896
TLA - TRANSP. CELULOSE,SYD5G21,Pro LOG,05/08/2025 21:50:32,05/08/2025 22:00:39,05/08/2025 23:00:48,Saiu da cerca,10m,39450,595259,185128
TLA - TRANSP. CELULOSE,RUM1D35,TRAJETO PA X APARECIDA 2,05/08/2025 20:52:05,05/08/2025 21:44:09,05/08/2025 23:00:48,Saiu da cerca,52m,40456,581029,69021
RIBAS,SEP7G30,FABRICA,05/08/2025 21:35:51,05/08/2025 22:00:32,05/08/2025 23:00:43,Saiu da cerca,24m,40226,576026,145299
RIBAS,SEP7G30,MONITORAMENTO-TEMPO DE PATIO,05/08/2025 21:35:51,05/08/2025 22:00:32,05/08/2025 23:00:43,Saiu da cerca,24m,40226,576026,151131
RIBAS,SEP7G30,FABRICA - FILA SAIDA,05/08/2025 21:58:30,05/08/2025 22:00:32,05/08/2025 23:00:43,Saiu da cerca,2m,40226,576026,176269
TLA - TRANSP. CELULOSE,SEP7G30,FABRICA,05/08/2025 21:35:51,05/08/2025 22:00:32,05/08/2025 23:00:43,Saiu da cerca,24m,40226,576026,145299
TLA - TRANSP. CELULOSE,SEP7G30,MONITORAMENTO-TEMPO DE PATIO,05/08/2025 21:35:51,05/08/2025 22:00:32,05/08/2025 23:00:43,Saiu da cerca,24m,40226,576026,151131
TLA - TRANSP. CELULOSE,SEP7G30,FABRICA - FILA SAIDA,05/08/2025 21:58:30,05/08/2025 22:00:32,05/08/2025 23:00:43,Saiu da cerca,2m,40226,576026,176269
RIBAS,SOE9G57,PONTO DE MONITORAMENTO-POSTO COMBUS FABR,05/08/2025 21:48:51,05/08/2025 22:00:23,05/08/2025 23:00:33,Saiu da cerca,11m,39800,607105,165593
RIBAS,RWB7C47,Balanca de Entrada - MS,05/08/2025 21:52:23,05/08/2025 21:54:37,05/08/2025 23:00:33,Saiu da cerca,2m,24463,591063,153971
TLA - TRANSP. CELULOSE,SOE9G57,PONTO DE MONITORAMENTO-POSTO COMBUS FABR,05/08/2025 21:48:51,05/08/2025 22:00:23,05/08/2025 23:00:33,Saiu da cerca,11m,39800,607105,165593
TLA - TRANSP. CELULOSE,RWB7C47,Balanca de Entrada - MS,05/08/2025 21:52:23,05/08/2025 21:54:37,05/08/2025 23:00:33,Saiu da cerca,2m,24463,591063,153971
RIBAS,TDW5A97,Patio de descarga- Eldorado Brasil,05/08/2025 20:39:50,05/08/2025 21:59:58,05/08/2025 23:00:04,Saiu da cerca,1h 20m,25062,611765,186965
TLA - TRANSP. CELULOSE,TDW5A97,Patio de descarga- Eldorado Brasil,05/08/2025 20:39:50,05/08/2025 21:59:58,05/08/2025 23:00:04,Saiu da cerca,1h 20m,25062,611765,186965
RIBAS,SYE4C10,Enlonamento RRP,05/08/2025 21:55:45,05/08/2025 21:59:47,05/08/2025 22:59:53,Saiu da cerca,4m,39450,595765,184474
TLA - TRANSP. CELULOSE,SYE4C10,Enlonamento RRP,05/08/2025 21:55:45,05/08/2025 21:59:47,05/08/2025 22:59:53,Saiu da cerca,4m,39450,595765,184474
RIBAS,SMB6H70,PROJETO PIATA,05/08/2025 21:53:45,05/08/2025 21:58:59,05/08/2025 22:59:52,Saiu da cerca,5m,40498,595887,173448
TLA - TRANSP. CELULOSE,SMB6H70,PROJETO PIATA,05/08/2025 21:53:45,05/08/2025 21:58:59,05/08/2025 22:59:52,Saiu da cerca,5m,40498,595887,173448
RIBAS,SYE7D11,Carregamento RRp,05/08/2025 21:56:53,05/08/2025 21:59:09,05/08/2025 22:59:48,Saiu da cerca,2m,39450,600025,169314
